Latitude, Longitude, COTotalColumn,COMixingRatio surface,COMixingRatio 900hPa,COMixingRatio 800hPa,COMixingRatio 700hPa,COMixingRatio 600hPa, COMixingRatio 500hPa,COMixingRatio 400hPa,COMixingRatio 300hPa,COMixingRatio 200hPa,COMixingRatio 100hPa,RetrievedSurfaceTemperature 
2.86238,154.745,1.60103e+18,75.189,78.2177,78.6321,82.2362,84.7478,84.9887,83.4411,75.7678,68.2161,52.7383,302.892
3.07372,154.774,1.71814e+18,82.8491,92.6375,98.1432,105.112,103.642,91.0145,74.845,60.9708,57.259,49.6056,303.993
3.28502,154.803,1.7619e+18,83.065,92.3851,97.7045,105.504,106.491,96.5348,80.7406,64.9482,59.4888,50.262,304.363
3.49673,154.833,1.73871e+18,77.2093,80.8202,81.7539,87.1352,92.4225,95.6752,96.6288,88.1247,75.6058,54.651,303.852
2.89455,154.276,1.7455e+18,74.7182,76.5701,76.5951,80.889,85.9905,92.2398,101.446,102.179,87.3015,56.9238,305.317
3.1117,154.305,1.69149e+18,77.8101,82.0768,83.8183,89.173,92.6772,92.3644,88.5256,77.8382,69.1004,53.3075,304.038
3.32883,154.335,1.67732e+18,73.8347,75.2574,74.8972,78.8846,83.5052,88.5521,95.4352,94.3923,81.7665,55.7178,302.436
3.5464,154.364,1.79693e+18,84.6592,94.9611,101.88,111.408,112.071,98.862,79.5737,62.5229,57.4749,49.513,304.57
2.89791,154.027,1.74674e+18,79.578,84.3778,86.7972,93.1171,96.9779,96.3668,91.8304,79.954,70.1321,53.4564,306.124
3.11848,154.057,1.73729e+18,79.259,84.3087,86.8993,93.3637,97.2427,96.1275,90.537,78.1186,68.9389,53.3071,304.842
3.33904,154.087,1.67892e+18,70.9243,70.0651,68.0828,70.6003,74.724,81.8507,97.3117,112.623,100.474,59.0099,302.252
3.56005,154.117,1.8187e+18,75.2827,77.1047,77.1044,82.1475,88.5962,96.8427,109.554,112.818,92.9118,57.177,305.033
2.81112,154.492,1.6728e+18,78.3106,83.5029,85.8033,91.1135,93.5831,91.0076,84.3358,72.455,64.9361,51.6707,304.059
3.0253,154.521,1.69869e+18,80.2194,86.2641,88.9192,94.5425,96.704,92.666,83.7983,70.593,63.3868,51.2225,304.807
3.23945,154.551,1.66914e+18,79.6994,87.4389,92.2112,99.0644,99.3692,90.0331,75.8822,62.1027,57.9819,49.8738,302.296
3.45402,154.58,1.81096e+18,83.0894,91.4246,96.3063,104.84,108.365,102.004,88.5425,71.7243,63.3403,51.1649,304.971
2.72621,154.931,1.56507e+18,73.7433,76.3938,76.5767,79.793,82.1416,82.5485,81.4188,74.5085,67.6424,52.6045,301.004
2.93526,154.96,1.69442e+18,72.4875,73.0032,71.811,74.9087,79.457,86.2797,98.5856,105.409,91.8912,58.4096,304.482
3.14426,154.989,1.73809e+18,82.9829,92.8789,98.15,105.314,104.973,93.3831,77.0336,62.5896,58.4301,50.0876,304.135
3.35366,155.018,1.73936e+18,80.5002,86.8338,89.3763,95.5238,98.9148,96.1459,88.0929,74.6337,66.0546,52.0967,304.554
2.64263,155.351,8.87293e+17,67.5953,61.337,52.3825,44.8653,37.0399,30.9706,27.7831,26.8374,32.7858,39.9106,301.421
2.84766,155.379,1.6547e+18,82.5436,94.3473,100.303,104.787,99.0349,82.7571,65.7932,54.0766,53.3421,48.9032,303.251
3.05262,155.408,1.71767e+18,80.5799,87.225,89.2757,94.2727,96.6122,93.3783,85.634,73.1934,65.6787,52.1294,305.233
3.25796,155.436,1.73035e+18,79.1983,84.2014,85.4692,90.5515,94.4813,94.8401,91.6113,80.702,70.5229,53.4059,305.198
2.55992,155.755,1.62201e+18,79.156,85.4611,86.8833,89.6195,89.7591,85.0313,76.8285,66.4556,62.0457,51.254,305.118
3.16617,155.84,1.77299e+18,80.374,87.1254,89.7946,95.8991,100.075,98.7913,92.1284,78.6753,68.7101,52.9236,304.716
2.67748,156.176,1.2519e+18,72.2364,71.9593,68.4083,66.6158,63.0763,57.4933,52.4386,48.2556,49.4633,46.6324,302.999
2.59356,156.563,2.45329e+18,66.9396,63.6095,60.2959,61.8897,66.3908,76.6317,108.872,229.545,365.432,92.21,301.906
2.7922,156.592,7.92944e+17,65.0793,56.1583,45.4722,37.7318,30.9593,26.0667,24.3573,24.2897,28.8469,35.4661,300.996
2.14084,157.69,2.82241e+18,70.9546,71.8331,71.4923,75.3838,82.7076,98.2934,150.572,304.459,347.986,86.0862,300.7
1.89586,157.074,1.47813e+18,69.9487,69.4962,67.4666,68.4595,70.4867,73.6031,79.4129,80.462,74.1743,54.5584,303.704
2.09448,157.102,1.62608e+18,66.4243,63.241,59.8205,60.6874,63.8908,70.9174,89.7478,121.456,123.724,65.6718,302.42
1.92611,156.674,9.78411e+17,66.485,61.6614,54.7778,49.9036,43.8667,37.8103,34.5967,34.2597,39.9043,43.1161,303.687
2.55304,156.358,1.4643e+18,78.3538,83.8864,84.2651,84.2026,79.5979,70.0972,60.3468,53.1705,54.0422,49.1888,304.008
1.98426,155.867,1.5315e+18,80.1794,88.3701,90.8898,91.0999,85.3617,73.6688,61.6329,53.3765,54.5665,49.6091,304.54
2.185,155.895,1.48881e+18,68.1463,66.0824,63.3552,64.3756,66.9237,71.9382,82.9597,91.6195,83.0876,56.096,303.359
2.38565,155.923,1.45375e+18,73.5801,75.7547,74.7929,75.7758,75.6307,73.3149,69.7483,63.5786,60.8698,50.8902,302.64
2.58666,155.952,1.6157e+18,67.9842,65.4742,62.5955,64.0436,67.4924,74.4813,91.9743,115.054,107.237,61.6717,302.854
2.01333,155.452,1.42897e+18,65.581,60.7601,56.4566,56.317,57.9435,62.461,75.4277,96.0581,98.2662,60.9934,301.164
2.41977,155.509,1.5263e+18,74.738,77.332,76.703,78.4558,79.4431,78.5739,76.4671,69.9908,64.9327,51.9236,304.421
2.62332,155.538,1.63476e+18,73.3263,74.8496,74.0534,76.9042,80.7248,85.3471,91.8312,90.6423,78.9698,55.3052,304.238
2.24952,155.053,1.53184e+18,70.77,70.5316,68.8546,70.5838,73.1965,77.0854,84.0885,86.1028,77.5861,54.9412,304.822
2.45623,155.082,1.18741e+18,72.3065,72.8411,69.2462,65.8193,59.2386,50.6724,44.1971,41.0832,44.7914,44.9047,300.351
2.66332,155.11,1.90471e+18,68.2412,65.9053,63.3303,65.0632,68.9323,77.6346,103.096,160.503,176.555,70.0488,302.351
2.708,154.666,1.40335e+18,71.27,70.7959,68.4322,69.1195,69.552,69.5461,70.0668,67.0208,63.7594,51.5672,301.505
2.53991,154.168,1.53202e+18,68.9247,67.527,65.2337,66.6657,69.3601,74.3078,85.1035,94.4856,87.0165,56.7878,304.521
2.7575,154.198,1.51053e+18,70.3922,69.5769,67.5048,69.1456,71.5332,75.1495,82.261,85.4436,77.9619,54.7267,304.186
2.77168,153.95,1.49124e+18,69.2524,67.9238,65.5621,66.9114,69.1818,73.0353,81.2433,86.779,80.0482,55.2645,304.979
1.85382,155.183,1.37446e+18,66.4092,62.4688,58.4213,58.0687,59.1955,62.8117,72.8888,84.1852,80.8069,55.7334,301.04
2.05886,155.212,1.46912e+18,66.5394,63.8209,60.8832,61.6127,63.8894,68.7591,80.6315,93.8992,88.87,58.0629,304.128
2.26385,155.24,1.50888e+18,72.7688,74.1198,73.1505,74.9148,76.4786,77.333,78.0239,73.6977,67.9791,52.7288,303.345
2.4692,155.269,1.60867e+18,79.8852,88.3289,91.8207,95.1646,92.6776,82.5338,69.5809,58.607,56.7178,49.7888,303.535
1.7707,155.587,1.47748e+18,71.0123,71.4404,70.0549,71.2252,72.773,74.5398,77.2942,75.3677,69.9713,53.2983,302.894
1.97273,155.616,1.59974e+18,69.2381,67.8377,65.5536,66.959,70.1841,76.5103,90.8207,105.476,96.6325,59.8702,300.742
2.17469,155.644,1.31248e+18,71.2994,71.3507,68.7781,68.0512,66.1107,62.4513,58.7417,54.9014,55.7967,49.5858,301.383
2.37701,155.673,1.64928e+18,82.1255,92.392,96.4655,99.1935,95.522,83.8294,69.5304,58.3091,56.7112,49.8559,304.706
1.6882,155.981,1.54592e+18,66.1337,63.7795,61.249,62.3659,65.3149,71.5365,86.8101,106.07,100.671,60.8772,305.214
1.88816,156.009,1.55352e+18,74.8117,77.6234,77.419,79.0675,80.3896,80.3422,79.2088,73.0938,67.1886,52.51,305.911
2.08803,156.037,1.41688e+18,72.663,74.3048,73.0913,73.5215,72.8984,70.4142,67.1652,61.8224,60.0334,50.7049,302.437
1.60555,156.367,1.55527e+18,78.4796,84.2824,85.5883,86.3616,84.311,78.3791,70.5728,62.0655,59.8744,50.7472,306.58
1.80431,156.395,1.66257e+18,68.3348,67.1843,65.2473,66.9378,70.783,78.4113,96.0209,116.808,108.083,62.6162,305.221
1.52213,156.751,1.64993e+18,84.4818,95.926,101.134,101.487,94.1968,79.8883,65.6174,55.576,55.392,49.6811,307.16
1.72055,156.779,1.6394e+18,87.1933,104.755,115.156,113.186,94.8269,70.2008,53.1332,44.7878,46.5755,45.4313,305.04
1.91888,156.807,1.63169e+18,79.0445,86.3268,89.4888,92.0986,91.3365,85.3121,75.8646,64.987,61.1125,51.0482,304.847
2.11753,156.836,1.62992e+18,73.1165,74.9481,74.5722,77.0997,80.6523,85.0563,90.9813,89.1545,78.4937,55.5468,304.631
1.43765,157.134,1.63339e+18,84.5906,99.9826,109.91,109.856,95.8137,74.0888,56.7977,47.5817,48.3121,45.9591,304.8
1.63658,157.163,2.06905e+18,68.1956,66.9645,65.03,66.8389,71.3967,81.7394,112.627,185.312,206.473,74.1383,302.798
2.03456,157.221,1.58053e+18,72.1999,73.8982,73.4982,75.7905,78.8036,82.0741,86.3724,83.6924,74.8845,54.7056,302.118
1.26313,157.917,1.4931e+18,69.4972,69.3121,67.5993,68.4963,70.6072,74.1193,81.0229,83.0547,76.4417,55.1567,306.633
1.4657,157.946,1.54392e+18,67.8045,66.7597,64.7304,65.9277,68.9407,74.566,87.2979,98.1653,89.1413,57.784,306.597
1.66815,157.976,1.32247e+18,72.0238,72.3653,69.7435,68.6309,66.6212,62.8406,58.9645,54.7782,55.611,49.6422,305.166
1.58321,158.383,1.40694e+18,67.2961,64.762,61.2226,61.0958,62.6062,66.2265,75.5044,83.1368,78.0766,55.0706,301.303
1.21919,158.09,1.22753e+18,73.7229,75.4056,72.5294,68.6099,61.6092,52.53,45.7357,42.2167,45.8104,45.4037,303.419
1.42302,158.12,1.18379e+18,72.2482,71.8648,67.5465,63.6374,58.0252,50.8304,45.3993,42.3831,45.8779,45.4201,305.613
1.62718,158.151,1.39815e+18,71.4611,71.7195,69.5727,69.5982,69.6201,68.9392,68.5861,64.8294,62.2276,51.2772,306.064
1.45427,157.704,1.2333e+18,72.3151,72.699,69.3602,66.4385,61.774,55.1883,49.6502,45.7496,47.7503,45.8694,304.576
1.65571,157.734,1.56053e+18,64.7849,61.486,58.0844,58.6057,61.4057,67.7045,85.2593,115.231,117.278,63.4435,303.7
1.0852,157.24,1.49489e+18,69.4629,69.438,67.9377,68.7626,70.7976,74.3665,81.0533,82.8999,76.3682,55.0804,302.88
1.28466,157.268,1.38272e+18,72.9334,75.2228,74.3799,73.8747,71.716,66.9911,61.6037,56.2365,56.7082,49.9348,303.47
1.484,157.297,1.46055e+18,70.8152,71.5427,70.2802,71.0946,72.2867,73.4927,75.4806,72.7044,67.8303,52.7299,302.481
1.30527,156.934,1.59849e+18,81.9613,91.4462,95.4081,95.5684,89.6692,77.835,65.589,56.2644,56.02,49.8537,306.648
1.50382,156.963,1.69448e+18,70.6258,71.283,70.4894,72.6489,76.9234,84.7715,100.067,110.54,95.8976,59.1292,304.4
1.70269,156.992,1.43627e+18,76.8398,80.7558,80.2642,79.5555,76.0402,69.0395,61.5131,55.0117,55.4882,49.6813,306.009
1.33546,156.534,2.36055e+18,66.2333,64.4352,62.5562,64.6179,69.8302,81.3971,117.839,231.865,301.996,76.2761,305.089
1.53384,156.563,1.62112e+18,76.6979,81.1015,82.0539,84.0514,85.4569,85.0726,82.8212,74.9829,68.0293,52.6856,307.159
1.73255,156.592,1.61778e+18,76.4753,80.6168,81.3572,83.4448,85.0681,84.9786,83.1144,75.4455,68.2942,52.7881,306.769
1.56442,156.162,1.17936e+18,69.6064,68.0922,64.0841,61.5705,57.8144,52.7405,48.5609,45.6144,48.0945,46.0999,303.736
1.76385,156.19,1.47536e+18,75.1011,77.9376,77.2753,77.7224,77.0147,74.0804,69.7837,63.2347,60.7842,50.8354,305.95
1.39594,155.728,1.11421e+18,70.1935,68.5354,63.609,59.3789,53.5348,46.7395,41.6864,39.0828,43.3879,44.3635,304.637
1.79765,155.785,1.71595e+18,69.4285,68.9488,67.5094,69.6556,74.0518,82.5061,101.513,122.021,107.702,60.7774,304.663
1.2241,155.285,1.25647e+18,70.868,70.8196,68.0265,66.08,62.7852,57.9372,53.2008,49.6335,52.1969,48.3254,303.374
1.42738,155.313,1.47125e+18,63.3856,58.7767,54.8377,54.724,56.694,61.9528,77.0462,106.821,114.697,62.0226,302.597
1.63058,155.342,1.45844e+18,68.0998,66.4589,64.0072,64.7069,66.6867,70.7648,79.5763,85.5886,78.6909,55.019,303.229
1.66736,154.914,1.67447e+18,67.8423,66.1711,64.0278,65.5192,69.147,76.8666,96.1262,123.033,114.971,62.4265,303.022
1.77618,154.684,1.47171e+18,67.5581,65.0816,62.0194,62.389,64.3183,68.882,80.0902,92.3152,87.5516,57.7217,301.908
1.0647,155.016,1.37986e+18,65.5309,63.0053,60.1817,60.1534,61.5384,65.1289,73.6753,81.5398,77.2348,54.6243,304.101
1.26977,155.044,1.37558e+18,65.1734,62.3575,59.3621,59.3622,60.7963,64.5128,73.6011,82.53,78.3248,54.9196,304.126
1.47477,155.073,1.29427e+18,71.9634,72.5629,70.2324,68.7026,65.4961,60.5978,55.5501,51.1143,52.9652,48.6234,303.541
1.68015,155.102,1.48727e+18,66.5557,63.2806,59.8416,60.0556,62.1163,67.21,80.3506,98.823,98.2662,61.0348,301.685
1.38589,155.477,1.37055e+18,71.0523,71.4053,69.5883,69.4611,68.7657,67.1421,65.3399,61.4315,60.1624,50.5466,303.939
1.58823,155.505,1.40687e+18,69.6498,69.0199,66.8921,67.3059,68.1476,69.4264,72.0429,71.0471,67.4065,52.5931,303.296
1.29904,155.87,1.16082e+18,68.6748,66.7014,62.5384,59.8863,56.3528,51.8045,48.0872,45.4567,48.0897,46.0601,303.223
1.41292,156.285,1.45394e+18,69.158,68.5509,66.6174,67.3508,69.0789,71.9822,77.4963,78.7843,73.346,54.2344,305.519
1.32756,156.668,1.58946e+18,66.217,64.2647,61.9822,63.1659,66.4403,73.2346,89.969,111.923,106.45,62.2842,305.64
1.04639,157.024,8.96713e+17,65.7204,59.5872,51.1323,44.7985,38.4561,32.6512,29.2787,28.4918,35.2619,41.4453,301.743
1.24558,157.053,1.60726e+18,67.5464,66.2682,64.257,65.4458,68.8088,75.7718,92.0178,110.18,101.891,60.9487,304.806
1.16244,157.441,1.51892e+18,65.2597,62.8072,60.0647,60.6423,63.3694,69.4094,84.6498,104.436,100.457,60.7971,305.089
0.382266,158.155,1.47995e+18,61.2246,57.753,54.6809,54.9091,57.4149,63.1291,80.2348,110.091,113.266,62.5569,306.206
0.588103,158.185,1.47552e+18,62.3149,58.2955,54.6578,54.6388,57.0008,62.4673,78.8378,108.504,113.676,62.8932,303.747
0.288409,158.578,1.43873e+18,64.8131,63.1175,60.8636,61.3196,63.4689,67.9193,79.2949,89.4609,84.3735,56.8391,307.171
0.498491,158.608,1.53444e+18,66.5255,65.5331,63.6908,64.5714,67.2761,72.6869,86.0284,99.2002,93.1525,58.7687,308.459
0.708425,158.639,2.66721e+18,70.2349,71.4359,71.5195,74.8137,81.5103,98.1523,156.131,294.868,284.612,77.7574,304.232
0.404846,159.052,1.43158e+18,65.2864,63.2261,60.4785,60.5445,62.3539,66.4516,77.8115,89.3492,85.6569,56.6124,304.637
0.620152,159.084,1.24131e+18,68.5779,67.4965,64.1946,62.4092,60.5916,57.8697,55.926,52.8423,54.0195,48.8387,305.713
0.357682,158.802,1.56147e+18,75.4175,78.8898,79.3023,80.6284,81.0442,79.8912,78.7613,71.9747,66.3322,52.2627,308.421
0.570097,158.833,1.55217e+18,75.6423,78.8031,78.7673,79.8177,80.1221,79.0519,78.0534,71.528,66.0418,52.2131,309.403
0.188025,158.323,1.60505e+18,63.8578,61.3249,58.6142,59.0475,61.8403,68.1388,86.4117,120.266,130.51,65.8994,305.178
0.395764,158.353,1.59706e+18,65.7423,64.5226,62.7066,63.7353,66.9569,73.845,91.7771,113.536,105.151,59.4103,308.282
0.603361,158.383,1.41994e+18,73.9396,75.9089,74.6181,74.0716,72.6334,69.5102,66.2924,60.7022,59.0983,50.2778,308.946
